Temperature,Emean,Cv,Mabsmean,X
2.60000000e+02,-1.99707692e+00,-2.35084711e-02,9.99250000e-01,-1.53023755e+00
2.61000000e+02,-1.99708812e+00,-2.33292835e-02,9.99252874e-01,-1.52440596e+00
2.62000000e+02,-1.99709924e+00,-2.31521367e-02,9.99255725e-01,-1.51861864e+00
2.63000000e+02,-1.99711027e+00,-2.29770000e-02,9.99258555e-01,-1.51287510e+00
2.64000000e+02,-1.99704545e+00,-2.28038369e-02,9.99242424e-01,-1.50717474e+00
2.65000000e+02,-1.99698113e+00,-2.26309131e-02,9.99226415e-01,-1.50146036e+00
2.66000000e+02,-1.99699248e+00,-2.24599546e-02,9.99229323e-01,-1.49578924e+00
2.67000000e+02,-1.99700375e+00,-2.22925988e-02,9.99232210e-01,-1.49021676e+00
2.68000000e+02,-1.99701493e+00,-2.21271065e-02,9.99235075e-01,-1.48468566e+00
2.69000000e+02,-1.99702602e+00,-2.19634502e-02,9.99237918e-01,-1.47919546e+00
2.70000000e+02,-1.99696296e+00,-2.18015971e-02,9.99222222e-01,-1.47374561e+00
2.71000000e+02,-1.99690037e+00,-2.16399268e-02,9.99206642e-01,-1.46828145e+00
2.72000000e+02,-1.99691176e+00,-2.14800536e-02,9.99209559e-01,-1.46285775e+00
2.73000000e+02,-1.99692308e+00,-2.13235104e-02,9.99212454e-01,-1.45752751e+00
2.74000000e+02,-1.99693431e+00,-2.11686722e-02,9.99215328e-01,-1.45223597e+00
2.75000000e+02,-1.99694545e+00,-2.10155144e-02,9.99218182e-01,-1.44698271e+00
2.76000000e+02,-1.99688406e+00,-2.08640075e-02,9.99202899e-01,-1.44176723e+00
2.77000000e+02,-1.99689531e+00,-2.07126402e-02,9.99205776e-01,-1.43653729e+00
2.78000000e+02,-1.99690647e+00,-2.05643961e-02,9.99208633e-01,-1.43139679e+00
2.79000000e+02,-1.99691756e+00,-2.04177379e-02,9.99211470e-01,-1.42629295e+00
2.80000000e+02,-1.99692857e+00,-2.02726429e-02,9.99214286e-01,-1.42122537e+00
2.81000000e+02,-1.99693950e+00,-2.01290890e-02,9.99217082e-01,-1.41619368e+00
2.82000000e+02,-1.99687943e+00,-1.99870496e-02,9.99202128e-01,-1.41119740e+00
2.83000000e+02,-1.99689046e+00,-1.98451085e-02,9.99204947e-01,-1.40618651e+00
2.84000000e+02,-1.99690141e+00,-1.97060639e-02,9.99207746e-01,-1.40126055e+00
2.85000000e+02,-1.99691228e+00,-1.95684756e-02,9.99210526e-01,-1.39636899e+00
2.86000000e+02,-1.99692308e+00,-1.94323232e-02,9.99213287e-01,-1.39151145e+00
2.87000000e+02,-1.99693380e+00,-1.92975868e-02,9.99216028e-01,-1.38668760e+00
2.88000000e+02,-1.99694444e+00,-1.91642468e-02,9.99218750e-01,-1.38189707e+00
2.89000000e+02,-1.99695502e+00,-1.90322841e-02,9.99221453e-01,-1.37713952e+00
